Wall time,Step,Value
1581104728.5021477,0,0.20179976522922516
1581106581.1027691,1,0.6694596409797668
1581108424.2226703,2,0.8017698526382446
1581110259.4798129,3,0.8468279838562012
1581112099.3468566,4,0.8677753210067749
1581113939.4360301,5,0.8923991322517395
1581115773.7784095,6,0.9067843556404114
1581117611.2920055,7,0.9253590703010559
1581119447.8696682,8,0.9358114004135132
1581121284.7587557,9,0.9446392059326172
1581123115.1924667,10,0.9584687352180481
1581124952.0625618,11,0.9566518664360046
1581126785.799295,12,0.9712936282157898
1581128617.6791563,13,0.9620382785797119
1581130451.7585874,14,0.9731959700584412
1581132287.7926953,15,0.9765304327011108
1581134120.0866363,16,0.98027104139328
1581135951.3440576,17,0.9776419401168823
1581137785.04686,18,0.9806985259056091
1581139624.3136442,19,0.9869827032089233
1581141457.0193276,20,0.9792878031730652
1581143286.846455,21,0.9886285662651062
1581145124.068542,22,0.9907233119010925
1581146958.9747362,23,0.9879232048988342
1581148793.1836941,24,0.991129457950592
1581150631.4487665,25,0.9932882785797119
1581152465.9546452,26,0.9818955063819885
1581154298.6429608,27,0.9956181645393372
1581156133.5779161,28,0.9946349263191223
1581157968.0685058,29,0.9927966594696045
1581159801.867083,30,0.9952120184898376
1581161634.1027668,31,0.9949341416358948
1581163464.1513557,32,0.9968578815460205
1581165295.07017,33,0.9949555397033691
1581167123.6840081,34,0.9966228008270264
1581168957.6865344,35,0.9968578815460205
1581170788.3773105,36,0.9965800046920776
1581172621.8753483,37,0.996408998966217
1581174451.7249117,38,0.9981403946876526
1581176277.8323617,39,0.9970502853393555
1581178102.4216971,40,0.9954471588134766
1581179925.7413192,41,0.9971998929977417
1581181751.689505,42,0.9978625178337097
1581183577.0915434,43,0.9979052543640137
1581185405.1378329,44,0.9977129101753235
1581187234.7124662,45,0.9983541369438171
1581189074.201634,46,0.998012125492096
1581190910.2641652,47,0.9988457560539246
1581192742.8557942,48,0.9952120184898376
1581194572.028865,49,0.9987174868583679
1581196404.1249375,50,0.9976487755775452
1581198239.2725427,51,0.9976915121078491
1581200069.2207434,52,0.9983541369438171
1581201901.3379083,53,0.9987602829933167
1581203731.1743581,54,0.9991663694381714
1581205565.7349563,55,0.99863201379776
1581207396.50673,56,0.9983541369438171
1581209229.6045122,57,0.9977129101753235
1581211061.268796,58,0.9986534118652344
1581212891.5781229,59,0.9987602829933167
1581214721.9223874,60,0.9991877675056458
1581216555.0281134,61,0.9992519021034241
1581218384.872751,62,0.9983755350112915
1581220219.0946617,63,0.9991450309753418
1581222048.4098024,64,0.9984610080718994
1581223871.5175507,65,0.9994015097618103
1581225697.9887326,66,0.9991877675056458
1581227525.794657,67,0.9995938539505005
1581229360.6886404,68,0.9994656443595886
1581231189.4343574,69,0.9995083808898926
1581233019.1168354,70,0.9990167617797852
1581234847.8949404,71,0.9993159770965576
1581236674.338588,72,0.9990167617797852
1581238508.188586,73,0.9994015097618103
1581240340.387858,74,0.9995938539505005
1581242170.4000907,75,0.9983114004135132
1581244000.0358813,76,0.9988243579864502
1581245827.9017196,77,0.9988671541213989
1581247660.1600564,78,0.9962807893753052
1581249498.8165684,79,0.9998717308044434
1581251327.2276735,80,0.998589277267456
1581253157.5257094,81,0.9995083808898926
1581254994.9357183,82,0.9994229078292847
1581256828.9525654,83,0.9997435212135315
1581258661.0175428,84,0.9997862577438354
1581260489.1487956,85,0.9997435212135315
1581262317.8717635,86,0.9997862577438354
1581264148.0727792,87,0.9992305040359497
1581265983.1255379,88,0.9995297789573669
1581267816.4145877,89,0.9995511174201965
1581269647.3741095,90,0.9991236329078674
1581271480.5533164,91,0.9994442462921143
1581273311.6697342,92,0.9995083808898926
1581275140.900601,93,0.999337375164032
1581277021.3498535,94,0.9994015097618103
1581278853.618026,95,0.9995511174201965
1581280691.7862954,96,0.9995511174201965
1581282525.3299873,97,0.9998503923416138
1581284358.834806,98,0.9996579885482788
1581286193.0586517,99,0.9998503923416138
1581288031.4893303,100,0.9989953637123108
1581289862.2808223,101,0.9998076558113098
1581291692.268958,102,0.9991236329078674
1581293522.5123103,103,0.9995297789573669
1581295351.0567913,104,0.9996793866157532
1581297179.7498398,105,0.9999358654022217
1581299008.8828394,106,0.9995297789573669
1581300843.6098754,107,0.9996579885482788
1581302683.5464969,108,0.9998931288719177
1581304515.3899004,109,0.9999145269393921
1581306346.0177488,110,0.9999358654022217
1581308176.571759,111,0.9998931288719177
1581310007.9588675,112,0.9991022348403931
1581311842.1020427,113,0.9997862577438354
1581313676.5689557,114,0.9999145269393921
1581315508.330261,115,0.9998289942741394
1581317335.992192,116,0.9998931288719177
1581319166.268075,117,0.999294638633728
1581321000.468953,118,0.9998503923416138
1581322832.965634,119,0.9998503923416138
1581324665.3296998,120,0.9997435212135315
1581326496.8360384,121,0.9994869828224182
1581328328.7643204,122,0.9998076558113098
1581330157.9485347,123,0.9997648596763611
1581331988.1306531,124,0.9996579885482788
1581333817.141812,125,0.9992305040359497
1581335646.481755,126,0.9997007250785828
1581337475.8176482,127,0.9999145269393921
1581339306.450047,128,0.9999358654022217
1581341139.3562493,129,0.9992091059684753
1581342970.0969224,130,0.9998717308044434
1581344797.0129075,131,0.9998503923416138
1581346624.139948,132,0.9996366500854492
1581348453.0973809,133,0.9999145269393921
1581350318.806589,134,0.9999358654022217
1581352143.9048975,135,0.9997648596763611
1581353972.3362002,136,0.9994015097618103
1581355802.6687748,137,0.9998717308044434
1581357634.0599296,138,0.9995938539505005
1581359464.2209864,139,0.9998931288719177
1581361292.3157248,140,0.9998931288719177
1581363119.7531304,141,0.9998503923416138
1581364950.93419,142,0.9999358654022217
1581366782.7529547,143,0.9999358654022217
1581368613.2595766,144,0.9997435212135315
1581370443.8925145,145,0.9999145269393921
1581372273.5786092,146,1.0
1581374099.9091184,147,0.9998931288719177
1581375928.6970253,148,0.9999358654022217
1581377757.878576,149,0.99863201379776
1581379588.0828512,150,0.9998503923416138
1581381421.201792,151,0.9998717308044434
1581383253.250249,152,0.9991663694381714
1581385092.9310136,153,0.9998289942741394
1581386923.881293,154,0.9998717308044434
1581388759.733688,155,0.9999786019325256
1581390595.923939,156,0.9998289942741394
1581392433.957918,157,0.9994229078292847
1581394268.309622,158,0.9999786019325256
1581396100.3799417,159,1.0
1581397936.5119727,160,0.999957263469696
1581399772.9050705,161,1.0
1581401610.0820274,162,0.9999358654022217
1581403447.7466762,163,0.9999358654022217
1581405288.9839363,164,0.999957263469696
1581407128.246795,165,0.9999145269393921
1581408961.7005894,166,0.999957263469696
1581410796.0209048,167,0.9999358654022217
1581412632.5379264,168,0.9998931288719177
1581414468.8269029,169,0.9999358654022217
1581416307.2113867,170,0.999957263469696
1581418156.6969244,171,0.9998503923416138
1581420003.2059574,172,0.9999145269393921
1581421848.6362424,173,0.9999358654022217
1581423689.8429196,174,1.0
1581425526.147885,175,0.999957263469696
1581427364.8234854,176,0.9997435212135315
1581429200.3350601,177,0.9999358654022217
1581431034.1292071,178,0.9999145269393921
1581432868.7666438,179,0.9998503923416138
1581434699.1724608,180,0.9999786019325256
1581436532.338012,181,0.9999786019325256
1581438366.304106,182,0.9999358654022217
1581440203.9659164,183,1.0
1581442044.1607592,184,0.999957263469696
1581443884.4566922,185,0.9998289942741394
1581445733.8729122,186,0.999957263469696
1581447582.717976,187,0.9999358654022217
1581449433.876985,188,1.0
1581451276.0700982,189,0.9998289942741394
1581453113.4350684,190,0.9998289942741394
1581454949.8580303,191,0.9997648596763611
1581456788.7977872,192,0.9999145269393921
1581458629.6209855,193,0.9999358654022217
1581460468.9673686,194,0.999957263469696
1581462306.2650325,195,0.9998931288719177
1581464143.0277956,196,0.9998503923416138
1581465980.185476,197,0.9999145269393921
1581467817.9635553,198,0.9999786019325256
1581469652.0718431,199,0.9999786019325256
1581471487.718876,200,0.999957263469696
1581473325.6861017,201,0.999957263469696
1581475168.729993,202,0.9996793866157532
1581477011.5324755,203,0.9999786019325256
1581478854.2413328,204,0.9999145269393921
1581480694.2637374,205,0.9999786019325256
1581482536.7229674,206,1.0
1581484377.0334127,207,0.9997862577438354
1581486215.0912986,208,0.9999145269393921
1581488055.0933013,209,0.9999786019325256
1581489895.2422605,210,1.0
1581491736.166076,211,0.9998503923416138
1581493576.8257933,212,0.9999358654022217
1581495416.5909178,213,0.9999786019325256
1581497255.9690485,214,0.9999786019325256
1581499094.0019524,215,0.9999145269393921
1581500932.1858115,216,1.0
1581502774.2806242,217,0.999957263469696
1581504619.204547,218,0.9999358654022217
1581506456.6996603,219,0.9999786019325256
1581508291.6156037,220,1.0
1581510129.9929557,221,0.9998931288719177
1581511967.1286728,222,0.9999786019325256
1581513804.7077594,223,0.999957263469696
1581515645.7629879,224,0.9999786019325256
1581517487.300395,225,0.9999786019325256
1581519316.2398226,226,0.9999145269393921
1581521150.2439954,227,0.999957263469696
1581522989.02966,228,1.0
1581524828.9060266,229,1.0
1581526670.4160838,230,1.0
1581528503.8486295,231,0.9999145269393921
1581530340.959779,232,0.9999786019325256
1581532181.1108575,233,0.9999786019325256
1581534024.7434437,234,1.0
1581535859.0526023,235,1.0
