Wall time,Step,Value
1582928114.4803815,0,0.20073102414608002
1582930256.012632,1,0.23755985498428345
1582932395.758226,2,0.39778557419776917
1582934534.9867718,3,0.43168604373931885
1582936672.6955497,4,0.5105805397033691
1582938810.7302847,5,0.5189594626426697
1582940947.8910391,6,0.5085499286651611
1582943083.2928474,7,0.5345631241798401
1582945218.858264,8,0.5546768307685852
1582947355.61955,9,0.5395647883415222
1582949491.979022,10,0.5685704350471497
1582951629.0195003,11,0.5707720518112183
1582953766.8786187,12,0.5873589515686035
1582955905.000667,13,0.6149752140045166
1582958042.949522,14,0.6506284475326538
1582960184.6423216,15,0.6620212197303772
1582962323.3491778,16,0.6932712197303772
1582964460.650493,17,0.6881198883056641
1582966597.806435,18,0.6701008677482605
1582968734.9292483,19,0.6659327745437622
1582970873.4746597,20,0.6974606513977051
1582973011.587324,21,0.6616578102111816
1582975149.4386253,22,0.7072076201438904
1582977287.0133317,23,0.7488243579864502
1582979425.2404723,24,0.8587337732315063
1582981563.718884,25,0.8564466238021851
1582983701.160883,26,0.8917365074157715
1582985838.7404633,27,0.8987260460853577
1582987976.9792132,28,0.892655611038208
1582990114.4386225,29,0.8677753210067749
1582992251.5101295,30,0.9216398596763611
1582994387.8236935,31,0.9176427721977234
1582996524.359954,32,0.9342724084854126
1582998659.9099817,33,0.8999871611595154
1583000796.3707302,34,0.889962375164032
1583002933.9010015,35,0.9392527341842651
1583005070.415991,36,0.9342296719551086
1583007208.0727954,37,0.9251881241798401
1583009344.687023,38,0.9436559677124023
1583011481.4820392,39,0.9374786019325256
1583013619.0666118,40,0.9683438539505005
1583015755.8795192,41,0.9583404660224915
1583017892.3581343,42,0.9644109010696411
1583020028.8278525,43,0.9646246433258057
1583022165.4455137,44,0.959259569644928
1583024302.9806266,45,0.9644750356674194
1583026439.9863062,46,0.9618459343910217
1583028576.7415788,47,0.9659712910652161
1583030714.807133,48,0.9802923798561096
1583032852.5486882,49,0.9798221588134766
1583034990.6962996,50,0.9720417261123657
1583037130.311455,51,0.9828787446022034
1583039268.0011253,52,0.9758892059326172
1583041405.9496174,53,0.9814038872718811
1583043543.4571147,54,0.9762952923774719
1583045682.030126,55,0.9875598549842834
1583047819.5866647,56,0.9770647883415222
1583049957.1979985,57,0.9831352829933167
1583052094.7416778,58,0.9837551116943359
1583054232.7265954,59,0.9854865074157715
1583056370.7811482,60,0.9471827745437622
1583058509.0967026,61,0.9857215881347656
1583060647.5723417,62,0.965394139289856
1583062785.7905042,63,0.9832207560539246
1583064922.6103835,64,0.9725974798202515
1583067061.9855192,65,0.9752051830291748
1583069200.127602,66,0.9817886352539062
1583071338.7942607,67,0.9859781265258789
1583073479.3994942,68,0.9747563004493713
1583075618.3275023,69,0.9871323704719543
1583077757.1505353,70,0.9842467308044434
1583079894.8675423,71,0.9852513670921326
1583082031.1226866,72,0.9863842129707336
1583084167.8103225,73,0.9839475154876709
1583086305.5803015,74,0.9818527698516846
1583088442.7165203,75,0.9930317997932434
1583090579.539108,76,0.9848452210426331
1583092716.7012231,77,0.9902530908584595
1583094856.1941578,78,0.9856147170066833
1583096993.8369713,79,0.989804208278656
1583099132.9452338,80,0.9858925938606262
1583101270.4633763,81,0.9913218021392822
1583103407.1948032,82,0.9908301830291748
1583105545.3819766,83,0.9907874464988708
1583107682.5743632,84,0.9870468378067017
1583109821.150998,85,0.9906164407730103
1583111959.3567088,86,0.9940791726112366
1583114096.5128376,87,0.9892270565032959
1583116233.840206,88,0.9907660484313965
1583118371.8640263,89,0.9941860437393188
1583120510.0906537,90,0.9931814074516296
1583122647.715981,91,0.9902958273887634
1583124784.5748758,92,0.9907447099685669
1583126922.2733493,93,0.9910011887550354
1583129060.864104,94,0.9925615787506104
1583131197.7452254,95,0.9882010817527771
1583133336.2773154,96,0.9948914051055908
1583135472.7944338,97,0.9906378388404846
1583137607.096911,98,0.9888637065887451
1583139740.7722368,99,0.9931173324584961
1583141874.6755698,100,0.9948486685752869
1583144009.3880785,101,0.9894408583641052
1583146145.9955795,102,0.9935234189033508
1583148280.5727909,103,0.9954471588134766
1583150417.3569489,104,0.9959601759910583
1583152553.2752562,105,0.9921981692314148
1583154688.5873277,106,0.9954685568809509
1583156823.4937508,107,0.9945921897888184
1583158959.481457,108,0.995276153087616
1583161101.0629578,109,0.996644139289856
1583163241.3548753,110,0.9954257607460022
1583165381.232266,111,0.9911080598831177
1583167523.4682903,112,0.9963876605033875
1583169665.5860796,113,0.9966655373573303
1583171805.7815819,114,0.9910439252853394
1583173945.9195473,115,0.996408998966217
1583176086.6028786,116,0.9955754280090332
1583178229.990689,117,0.9954898953437805
1583180371.0011659,118,0.9967296719551086
1583182509.1888375,119,0.992497444152832
1583184648.194664,120,0.9967082738876343
1583186785.8944247,121,0.9882866144180298
1583188923.1528423,122,0.9969220161437988
1583191061.1975467,123,0.9971571564674377
1583193199.1072574,124,0.9954898953437805
1583195337.2053528,125,0.9954898953437805
1583197475.52419,126,0.9960883855819702
1583199615.4272416,127,0.9918989539146423
1583201755.388126,128,0.9961952567100525
1583203895.4976404,129,0.997306764125824
1583206036.76525,130,0.9964517951011658
1583208176.4447541,131,0.9951692819595337
1583210314.5856047,132,0.9967082738876343
1583212454.3725193,133,0.9977770447731018
1583214592.3082063,134,0.9969861507415771
1583216730.4805546,135,0.9967937469482422
1583218867.9669583,136,0.9961739182472229
1583221005.4835565,137,0.9975205063819885
1583223141.6993556,138,0.991834819316864
1583225274.433961,139,0.997306764125824
1583227409.3507597,140,0.9931814074516296
1583229545.1826835,141,0.9976487755775452
1583231680.637809,142,0.997926652431488
1583233816.1103168,143,0.9963235259056091
1583235951.7538078,144,0.9976487755775452
1583238087.2180538,145,0.9966868758201599
1583240220.5330312,146,0.9964517951011658
1583242357.334476,147,0.9971998929977417
1583244496.4570663,148,0.9980335235595703
1583246634.3448079,149,0.997969388961792
1583248772.612894,150,0.9975632429122925
1583250908.3798692,151,0.9971571564674377
1583253042.4897401,152,0.9964731335639954
1583255176.7917545,153,0.9952548146247864
1583257311.5388627,154,0.9977342486381531
1583259446.8132212,155,0.9977129101753235
1583261581.6615994,156,0.9973281621932983
1583263722.4404726,157,0.99452805519104
1583265865.157646,158,0.9985037446022034
1583268006.7293246,159,0.9971144199371338
1583270147.3878124,160,0.9976487755775452
1583272288.0177813,161,0.998439610004425
1583274428.503703,162,0.997969388961792
1583276567.982233,163,0.9974136352539062
1583278708.2500415,164,0.9969220161437988
1583280845.2074869,165,0.9979052543640137
1583282982.2062244,166,0.9967296719551086
1583285121.280384,167,0.9968792796134949
1583287259.1979146,168,0.9969647526741028
1583289398.2512558,169,0.9976060390472412
1583291536.6097527,170,0.9964731335639954
1583293674.307816,171,0.998012125492096
1583295811.4701104,172,0.9968578815460205
1583297948.2857828,173,0.9958319067955017
1583300084.914414,174,0.9983541369438171
1583302220.7010884,175,0.9986534118652344
1583304358.5393476,176,0.9976273775100708
1583306494.5116813,177,0.9968792796134949
1583308631.1278942,178,0.998674750328064
1583310767.2966707,179,0.9979052543640137
1583312904.8152573,180,0.9971144199371338
1583315041.794497,181,0.998589277267456
1583317179.8545713,182,0.997926652431488
1583319318.455108,183,0.9973281621932983
1583321456.8945224,184,0.9977983832359314
1583323594.1881182,185,0.9990594983100891
1583325731.848356,186,0.9982258677482605
1583327869.498364,187,0.9991663694381714
1583330006.9164007,188,0.99863201379776
1583332145.023262,189,0.9984824061393738
1583334283.68466,190,0.9986106157302856
1583336421.9536674,191,0.998589277267456
1583338559.6959434,192,0.9989098906517029
1583340700.418541,193,0.9988243579864502
1583342840.854261,194,0.9985465407371521
1583344984.4295719,195,0.9987816214561462
1583347126.7116518,196,0.9984824061393738
1583349266.7807834,197,0.9990167617797852
1583351408.2997699,198,0.9972212910652161
1583353548.2332842,199,0.9989740252494812
1583355689.8037446,200,0.9985678791999817
1583357827.8845556,201,0.9971998929977417
