Wall time,Step,Value
1582928116.2800405,0,0.19899965822696686
1582930261.3839757,1,0.22573956847190857
1582932403.2930217,2,0.24670827388763428
1582934544.1709206,3,0.31322672963142395
1582936685.3759065,4,0.406228631734848
1582938825.5789437,5,0.598708987236023
1582940965.5907433,6,0.6179890632629395
1582943106.2889433,7,0.631091833114624
1582945246.732809,8,0.6398769021034241
1582947388.2296886,9,0.6525521278381348
1582949529.0809255,10,0.6683481335639954
1582951669.3171897,11,0.6798050403594971
1582953809.0809455,12,0.7307626605033875
1582955951.0684922,13,0.7617775201797485
1582958092.542897,14,0.7420699596405029
1582960236.8782842,15,0.8114740252494812
1582962379.025175,16,0.8584131598472595
1582964520.1137981,17,0.8591398596763611
1582966661.5719938,18,0.8651889562606812
1582968803.4327617,19,0.8820964694023132
1582970945.3439703,20,0.892698347568512
1582973087.2032256,21,0.9081951379776001
1582975228.651347,22,0.9160824418067932
1582977368.958429,23,0.9202077388763428
1582979508.9309287,24,0.9405565857887268
1582981651.9265373,25,0.9442757964134216
1582983793.3673275,26,0.935426652431488
1582985934.975599,27,0.9072759747505188
1582988076.859033,28,0.948358416557312
1582990218.4248683,29,0.9494912624359131
1582992360.446785,30,0.9438697099685669
1582994501.814463,31,0.9607771635055542
1582996643.517538,32,0.9659926295280457
1582998784.925642,33,0.9648170471191406
1583000925.3448455,34,0.9532746076583862
1583003065.3667169,35,0.9680232405662537
1583005206.032231,36,0.9698828458786011
1583007346.449033,37,0.9646673798561096
1583009487.3179996,38,0.9710157513618469
1583011627.847443,39,0.9743715524673462
1583013769.4896398,40,0.9786679148674011
1583015909.4738255,41,0.9689210057258606
1583018049.9006684,42,0.9679377675056458
1583020189.9789393,43,0.974841833114624
1583022330.3268998,44,0.9761456847190857
1583024470.5504038,45,0.9719775915145874
1583026613.06131,46,0.9751838445663452
1583028754.032664,47,0.9785396456718445
1583030895.742132,48,0.9774281978607178
1583033036.0417814,49,0.9835627675056458
1583035176.6714928,50,0.9811901450157166
1583037318.7499537,51,0.9815748929977417
1583039460.7391136,52,0.9821733832359314
