Wall time,Step,Value
1582928113.5083306,0,0.17719733715057373
1582930256.0915895,1,0.3001880943775177
1582932396.1375337,2,0.3568955063819885
1582934535.070619,3,0.36850205063819885
1582936671.8119047,4,0.4034498929977417
1582938808.557473,5,0.5290911197662354
1582940945.4842088,6,0.5308438539505005
1582943083.1250136,7,0.5417450666427612
1582945219.8520212,8,0.5868459343910217
1582947357.702983,9,0.6298093199729919
1582949495.433999,10,0.6153172254562378
1582951631.7575214,11,0.6429976224899292
1582953767.1314654,12,0.7916809320449829
1582955904.2862716,13,0.8027744293212891
1582958041.5251904,14,0.8068143129348755
1582960181.0284162,15,0.8448187708854675
1582962318.8502681,16,0.8330411911010742
1582964455.965439,17,0.8911380171775818
1582966593.4875538,18,0.8839560747146606
1582968730.3520854,19,0.9053736329078674
1582970868.1580782,20,0.9106959700584412
1582973005.6059422,21,0.919181764125824
1582975142.9003897,22,0.9383122324943542
1582977280.5101542,23,0.9376282691955566
1582979417.4908035,24,0.9171938896179199
1582981555.49117,25,0.9200581312179565
1582983693.0407765,26,0.9389748573303223
1582985829.4722924,27,0.9495767951011658
1582987965.4751801,28,0.9465201497077942
1582990102.7783396,29,0.9498118758201599
1582992239.1625113,30,0.9617176651954651
1582994376.336545,31,0.9545571208000183
1582996512.533016,32,0.9692416191101074
1582998650.9069796,33,0.9673606157302856
1583000787.8676867,34,0.9571434855461121
1583002923.3869352,35,0.9639192819595337
1583005060.471261,36,0.9666125178337097
1583007197.8772585,37,0.9738371968269348
1583009333.112361,38,0.9784969091415405
1583011468.9034073,39,0.9763380885124207
1583013604.8633647,40,0.9790953993797302
1583015741.921159,41,0.9744998216629028
1583017878.409303,42,0.978988528251648
1583020014.8731112,43,0.9795870184898376
1583022150.9432814,44,0.9825581312179565
1583024287.1230779,45,0.980933666229248
1583026424.5179617,46,0.9800786375999451
1583028561.1082366,47,0.9845673441886902
1583030698.4402843,48,0.9851017594337463
1583032834.5910532,49,0.9871751070022583
1583034972.2869823,50,0.9853368401527405
1583037110.150962,51,0.9899965524673462
1583039248.1131003,52,0.989804208278656
1583041385.2025425,53,0.989098846912384
1583043523.3109093,54,0.9808695316314697
1583045661.780665,55,0.9905309677124023
1583047799.7922947,56,0.9906164407730103
1583049937.119944,57,0.9912576675415039
1583052075.3296096,58,0.9874957203865051
1583054212.7588158,59,0.9888637065887451
1583056350.267411,60,0.9873033761978149
1583058489.147872,61,0.9936730265617371
