Wall time,Step,Value
1581122074.1196086,0,0.2494015097618103
1581123879.3718612,1,0.37138766050338745
1581125676.8043306,2,0.6472511887550354
1581127475.702721,3,0.7372178435325623
1581129276.6664386,4,0.7481831312179565
1581131073.680722,5,0.7513465881347656
1581132870.4287198,6,0.8260729908943176
1581134662.709278,7,0.8860507607460022
1581136453.409435,8,0.9039201140403748
1581138244.0313723,9,0.887183666229248
1581140040.941887,10,0.9126838445663452
1581141836.831221,11,0.9121708273887634
1581143628.769459,12,0.9201436638832092
1581145423.5543857,13,0.8942800760269165
1581147214.438324,14,0.9531463980674744
1581149010.9511955,15,0.9395092129707336
1581150802.032,16,0.9485080242156982
1581152596.5813377,17,0.955818235874176
1581154382.9856956,18,0.9507737755775452
1581156169.6121485,19,0.9638765454292297
1581157961.039313,20,0.9639406800270081
1581159748.4727125,21,0.9718493223190308
1581161531.2259934,22,0.9667835235595703
1581163316.8925052,23,0.9769365787506104
1581165104.8507268,24,0.9780480265617371
1581166897.2147033,25,0.9788389205932617
1581168688.1147099,26,0.9826864004135132
1581170475.9433553,27,0.9913218021392822
1581172267.5218904,28,0.9833490252494812
1581174056.172994,29,0.9849734902381897
1581175844.2494028,30,0.9886285662651062
1581177633.9197452,31,0.9870041012763977
1581179423.1034036,32,0.9911507964134216
1581181205.9668388,33,0.9917279481887817
1581182989.0108693,34,0.9914073348045349
1581184771.8012028,35,0.9912576675415039
1581186555.4199083,36,0.9962593913078308
1581188344.0403237,37,0.9941860437393188
1581190128.871938,38,0.990509569644928
1581191920.8751926,39,0.9962807893753052
1581193708.668781,40,0.9963021278381348
1581195496.2515352,41,0.995233416557312
1581197282.738235,42,0.9954898953437805
1581199073.9935577,43,0.9893125891685486
1581200865.5830076,44,0.9957036375999451
1581202652.9063632,45,0.9974350333213806
1581204445.283205,46,0.9918134212493896
1581206233.4307027,47,0.997306764125824
1581208023.9586995,48,0.9974350333213806
1581209811.6568258,49,0.9954685568809509
1581211603.4875891,50,0.992732584476471
1581213395.7513049,51,0.9969861507415771
1581215187.4111729,52,0.9980548620223999
1581216977.4297311,53,0.9907233119010925
1581218769.5944464,54,0.9980335235595703
1581220567.5891016,55,0.9982045292854309
1581222350.168813,56,0.9970075488090515
1581224131.2773278,57,0.9980762600898743
1581225915.5262892,58,0.9986534118652344
1581227701.6831932,59,0.9987174868583679
1581229500.8159208,60,0.9987816214561462
1581231296.3403707,61,0.9987388849258423
1581233086.178508,62,0.9938226938247681
1581234879.5036173,63,0.9992091059684753
1581236672.1491985,64,0.999337375164032
1581238459.0361953,65,0.9946349263191223
1581240252.5987625,66,0.9970075488090515
1581242045.3673196,67,0.9966228008270264
1581243837.0733614,68,0.9973708987236023
1581245630.4118397,69,0.9972426295280457
1581247420.0336592,70,0.9989526271820068
1581249205.5752356,71,0.9979052543640137
1581250993.8051898,72,0.9993587732315063
1581252775.891928,73,0.9974777698516846
1581254562.558019,74,0.9996793866157532
1581256351.4115753,75,0.9995297789573669
1581258140.2141576,76,0.9992305040359497
1581259929.0341163,77,0.9992091059684753
1581261722.137548,78,0.9983968734741211
1581263516.8405569,79,0.9988884925842285
1581265308.4265897,80,0.9987388849258423
1581267101.9547653,81,0.9995511174201965
1581268894.0278344,82,0.9989740252494812
1581270685.2722223,83,0.9977770447731018
1581272478.2579412,84,0.9978411197662354
1581274270.9055076,85,0.9992305040359497
1581276079.4068375,86,0.9990381598472595
1581277891.6778367,87,0.9991663694381714
1581279678.6915357,88,0.9994656443595886
1581281460.964506,89,0.9988243579864502
1581283247.08694,90,0.9983327388763428
1581285033.4333022,91,0.9997221231460571
1581286822.528397,92,0.9987816214561462
1581288606.456327,93,0.9963876605033875
1581290394.369891,94,0.9989312291145325
1581292177.0905156,95,0.9996579885482788
1581293967.3773825,96,0.9960029125213623
1581295764.186824,97,0.9983968734741211
1581297561.895352,98,0.9979479908943176
1581299355.634863,99,0.9995938539505005
1581301149.9180639,100,0.9989098906517029
1581302942.432751,101,0.9976915121078491
1581304731.9150674,102,0.9996579885482788
1581306521.5305872,103,0.9998717308044434
1581308314.7348533,104,0.9995938539505005
1581310112.4278426,105,0.9995083808898926
1581311900.789294,106,0.9992091059684753
1581313697.4180698,107,0.9997221231460571
1581315492.6068301,108,0.9996793866157532
1581317284.4163144,109,0.9992091059684753
1581319073.459678,110,0.9993801116943359
1581320867.8642092,111,0.9995725154876709
1581322664.2728713,112,0.9962380528450012
1581324456.4678292,113,0.9988884925842285
1581326245.956992,114,0.9993801116943359
1581328032.3725348,115,0.9994015097618103
1581329822.8199308,116,0.9996366500854492
1581331613.4514997,117,0.9995297789573669
1581333408.3257048,118,0.9992732405662537
1581335200.4017413,119,0.9993801116943359
1581336990.7309968,120,0.9988884925842285
1581338783.5342214,121,0.9998931288719177
1581340578.9668925,122,0.9992732405662537
1581342378.324343,123,0.9997648596763611
1581344175.3584473,124,0.9992732405662537
1581345975.2636917,125,0.9999145269393921
