Wall time,Step,Value
1581122073.6493344,0,0.2012653946876526
1581123874.1823394,1,0.6521673798561096
1581125672.3649008,2,0.7653898596763611
1581127464.8857892,3,0.8085670471191406
1581129257.0736763,4,0.8470631241798401
1581131047.5314162,5,0.879061222076416
1581132840.9698267,6,0.9093065857887268
1581134630.910906,7,0.9197161197662354
1581136420.3933527,8,0.9387825131416321
1581138217.6174479,9,0.9438697099685669
1581140013.794948,10,0.9394023418426514
1581141813.4944632,11,0.9575709700584412
1581143610.6422603,12,0.9576351046562195
1581145407.5319567,13,0.9650521278381348
1581147202.9962242,14,0.9702248573303223
1581148997.6817207,15,0.9580625891685486
1581150790.6798966,16,0.9772144556045532
1581152582.2513454,17,0.9777915477752686
1581154373.3667355,18,0.9811901450157166
1581156158.2356908,19,0.9810832738876343
1581157937.7168832,20,0.9817458987236023
1581159712.4960861,21,0.9804420471191406
1581161493.3353715,22,0.9878377318382263
1581163274.4838943,23,0.9874529838562012
1581165057.9622583,24,0.9885216951370239
1581166841.2002707,25,0.9893767237663269
1581168622.2701788,26,0.9905951023101807
1581170403.1735466,27,0.9917065501213074
1581172183.6297216,28,0.9922837018966675
1581173960.1183991,29,0.991877555847168
1581175738.6551812,30,0.9934379458427429
1581177518.095908,31,0.9949341416358948
1581179295.9291093,32,0.9917492866516113
1581181076.8787825,33,0.9849093556404114
1581182857.6632972,34,0.9931814074516296
1581184637.156351,35,0.9930959343910217
1581186422.8493965,36,0.9948700666427612
1581188208.8010402,37,0.9965159296989441
1581189995.0452135,38,0.9942074418067932
1581191780.2239785,39,0.997969388961792
1581193563.6874022,40,0.9960456490516663
1581195349.6397958,41,0.9961952567100525
1581197133.9445264,42,0.9953616857528687
1581198922.0013964,43,0.9954685568809509
1581200707.0164564,44,0.9969434142112732
1581202489.9174874,45,0.9923478364944458
1581204277.083268,46,0.9973708987236023
1581206064.8224394,47,0.9972212910652161
1581207849.090938,48,0.9970288872718811
1581209630.5569413,49,0.998012125492096
1581211415.3942566,50,0.9946349263191223
1581213203.8899062,51,0.9981189966201782
1581214989.8391087,52,0.9969861507415771
1581216775.0068758,53,0.9987816214561462
1581218555.3855238,54,0.9990167617797852
1581220339.5102158,55,0.9984610080718994
1581222121.8182693,56,0.9950838088989258
1581223900.1302202,57,0.9982045292854309
1581225683.5908995,58,0.9989953637123108
1581227467.961596,59,0.9989526271820068
1581229257.1844864,60,0.9989953637123108
1581231039.231506,61,0.9981189966201782
1581232823.7808332,62,0.9990808963775635
1581234608.6250696,63,0.9993801116943359
1581236393.217241,64,0.9994229078292847
1581238176.721202,65,0.9990808963775635
1581239966.2307053,66,0.9989526271820068
1581241755.959506,67,0.9994869828224182
1581243547.6050532,68,0.9993801116943359
1581245335.543718,69,0.9987174868583679
1581247115.5871477,70,0.9989953637123108
1581248901.0410695,71,0.9994015097618103
1581250687.2209675,72,0.9989098906517029
1581252471.6431482,73,0.9995083808898926
1581254252.4521556,74,0.999294638633728
1581256034.2830012,75,0.9996152520179749
1581257817.9236345,76,0.9992519021034241
1581259602.3590753,77,0.9992305040359497
1581261385.8311,78,0.997969388961792
1581263170.8449461,79,0.999337375164032
1581264957.497852,80,0.9991236329078674
1581266739.89191,81,0.9995297789573669
1581268527.5871813,82,0.9997435212135315
1581270313.490243,83,0.9997007250785828
1581272096.9838696,84,0.9986534118652344
1581273879.8895125,85,0.9992519021034241
1581275668.127803,86,0.9997007250785828
1581277468.0066364,87,0.9998931288719177
1581279249.7461092,88,0.9994442462921143
1581281031.1785462,89,0.9998076558113098
1581282816.115485,90,0.9997648596763611
1581284598.4338286,91,0.9997221231460571
1581286381.599396,92,0.9997221231460571
1581288163.6590908,93,0.9990808963775635
1581289944.946818,94,0.9989312291145325
1581291724.5088832,95,0.999337375164032
1581293505.4803112,96,0.9988457560539246
1581295287.3305218,97,0.9997007250785828
1581297068.2539687,98,0.9993801116943359
1581298847.0318732,99,0.9992732405662537
1581300626.974925,100,0.9990167617797852
1581302407.0737438,101,0.9994869828224182
1581304187.133731,102,0.9994229078292847
1581305963.4480891,103,0.9995938539505005
1581307747.523927,104,0.9996793866157532
1581309532.8078966,105,0.9996793866157532
1581311316.8311636,106,0.9998717308044434
1581313101.5363786,107,0.9997862577438354
1581314877.741099,108,0.999957263469696
1581316651.6690562,109,0.9998076558113098
1581318425.5391223,110,0.9998289942741394
1581320201.5036623,111,0.9998076558113098
1581321976.3348756,112,0.9999358654022217
1581323754.4048378,113,0.9998076558113098
1581325535.1871433,114,0.9999145269393921
1581327315.6467445,115,0.9998931288719177
1581329095.8087025,116,0.9991877675056458
1581330874.6166997,117,0.9994656443595886
1581332654.057463,118,0.999957263469696
1581334438.7668061,119,0.9999786019325256
1581336221.9510484,120,0.9998931288719177
1581338001.8862388,121,0.9999145269393921
1581339778.7881064,122,0.9997221231460571
1581341558.069172,123,0.9999145269393921
1581343334.4739273,124,0.9998931288719177
1581345109.6117902,125,0.9994015097618103
1581346900.074567,126,0.9998503923416138
1581348676.6807044,127,0.9998289942741394
