Wall time,Step,Value
1581122079.2058854,0,0.20697246491909027
1581123923.580229,1,0.5546981692314148
1581125757.2639055,2,0.6479565501213074
1581127588.6704218,3,0.6870938539505005
1581129419.8409562,4,0.7468578815460205
1581131247.1842382,5,0.7567330598831177
1581133069.060142,6,0.845780611038208
1581134893.5003076,7,0.8549290299415588
1581136717.080489,8,0.8711097836494446
1581138546.4519625,9,0.8544374108314514
1581140373.2751596,10,0.8976573348045349
1581142199.3135118,11,0.887183666229248
1581144023.2342508,12,0.9007139205932617
1581145847.4411557,13,0.9286507964134216
1581147671.728946,14,0.9400222301483154
1581149495.434195,15,0.942886471748352
1581151320.3266783,16,0.9414116144180298
1581153147.3544893,17,0.9683652520179749
1581154975.355455,18,0.9610123038291931
1581156794.2489634,19,0.9505813717842102
1581158612.1294112,20,0.9753975868225098
1581160432.3364673,21,0.9633421897888184
1581162247.8579528,22,0.9283301830291748
1581164067.393676,23,0.9696905016899109
1581165887.2941668,24,0.9781121611595154
1581167712.8914402,25,0.9727043509483337
1581169533.7934287,26,0.9662919044494629
1581171352.1418126,27,0.9844604730606079
1581173173.645344,28,0.98984694480896
1581174993.1054935,29,0.9821306467056274
1581176815.0983055,30,0.9781762957572937
1581178640.9771264,31,0.9867262244224548
1581180464.5296855,32,0.9845032691955566
1581182284.777512,33,0.9913004636764526
1581184109.9557483,34,0.9819596409797668
1581185935.381009,35,0.9940577745437622
1581187759.321446,36,0.9895049333572388
1581189581.9905648,37,0.9751624464988708
1581191404.9243293,38,0.9807626605033875
1581193226.096855,39,0.9923478364944458
1581195051.545107,40,0.9958105087280273
1581196876.0297434,41,0.9874957203865051
1581198700.089144,42,0.9926043152809143
1581200521.9704459,43,0.9978411197662354
1581202345.3449543,44,0.9919416904449463
1581204168.6279788,45,0.9929463267326355
1581205989.8916917,46,0.9870254993438721
1581207814.755644,47,0.9946349263191223
1581209631.9990025,48,0.9976060390472412
1581211455.5475857,49,0.9960670471191406
1581213274.1068177,50,0.9937158226966858
1581215093.3461266,51,0.9946562647819519
1581216916.7192442,52,0.9974777698516846
1581218737.2600167,53,0.991834819316864
1581220561.9363785,54,0.9969220161437988
1581222381.80998,55,0.9872819781303406
1581224203.6157203,56,0.9956395626068115
1581226024.3297586,57,0.9900179505348206
1581227838.9005525,58,0.996131181716919
1581229656.3616464,59,0.9990381598472595
1581231473.2562127,60,0.9966868758201599
1581233291.3049152,61,0.9974350333213806
1581235109.4411952,62,0.9949982762336731
1581236924.9984856,63,0.9924547076225281
1581238741.075529,64,0.9990594983100891
1581240557.84711,65,0.9977983832359314
1581242370.1333642,66,0.9976273775100708
1581244191.755927,67,0.9982686638832092
1581246017.1667287,68,0.9988457560539246
1581247837.3024838,69,0.9994656443595886
1581249653.341998,70,0.9991236329078674
1581251470.7303839,71,0.9967296719551086
1581253292.302301,72,0.9974991679191589
1581255111.2483938,73,0.9986961483955383
1581256933.3805773,74,0.9981403946876526
1581258751.1802685,75,0.9994656443595886
1581260572.228354,76,0.9992091059684753
1581262391.581463,77,0.9985251426696777
1581264210.2344215,78,0.9957250356674194
1581266028.251198,79,0.9957036375999451
1581267848.3298626,80,0.9987388849258423
1581269665.7411156,81,0.9982045292854309
1581271489.0209002,82,0.9994869828224182
1581273308.8505046,83,0.9984610080718994
1581275127.4140937,84,0.9994229078292847
1581276982.017695,85,0.9969006776809692
1581278806.120882,86,0.9988884925842285
1581280622.1506257,87,0.9969434142112732
1581282439.9565473,88,0.9988030195236206
1581284256.3722363,89,0.9993801116943359
1581286068.1062794,90,0.9934806823730469
1581287881.1082165,91,0.9977129101753235
1581289703.2378929,92,0.9984824061393738
1581291526.3169506,93,0.9975205063819885
1581293346.0082245,94,0.999294638633728
1581295165.4469001,95,0.9996366500854492
1581296981.9255726,96,0.9989312291145325
1581298806.3970788,97,0.9980335235595703
1581300631.4913545,98,0.9987602829933167
1581302450.508818,99,0.9994656443595886
1581304270.1076992,100,0.9996152520179749
1581306089.5837498,101,0.9984610080718994
1581307918.9435692,102,0.9979052543640137
1581309737.773232,103,0.9985251426696777
1581311557.6330266,104,0.9991450309753418
1581313375.607961,105,0.9990594983100891
1581315194.2861195,106,0.9986106157302856
1581317010.92724,107,0.9994015097618103
1581318830.8223443,108,0.9995083808898926
1581320655.3641322,109,0.9998076558113098
1581322480.8289988,110,0.9993587732315063
1581324303.882602,111,0.9996366500854492
1581326127.8143926,112,0.9989312291145325
1581327947.729031,113,0.9997007250785828
1581329768.2955291,114,0.9991663694381714
1581331587.667245,115,0.9990808963775635
1581333415.6745927,116,0.9989953637123108
1581335234.7684753,117,0.9991877675056458
1581337054.8043149,118,0.9991236329078674
1581338874.032719,119,0.9988884925842285
1581340692.5332458,120,0.9997648596763611
1581342510.3515673,121,0.9996366500854492
1581344326.085563,122,0.9996579885482788
1581346148.9224615,123,0.9989953637123108
1581347971.05106,124,0.9995938539505005
1581349797.4035285,125,0.9998503923416138
1581351616.5991945,126,0.9991663694381714
1581353437.08961,127,0.9998076558113098
1581355256.263199,128,0.9988243579864502
1581357074.985215,129,0.9987174868583679
1581358890.0530257,130,0.9992732405662537
1581360707.5150046,131,0.9992305040359497
1581362527.8356016,132,0.9998076558113098
1581364346.4944048,133,0.9974563717842102
1581366163.6593735,134,0.9996366500854492
1581367981.2973783,135,0.9999145269393921
1581369810.0015903,136,0.9997435212135315
1581371637.7113242,137,0.9993801116943359
1581373457.99412,138,0.9991877675056458
1581375274.0563748,139,0.9996366500854492
1581377090.322838,140,0.999294638633728
1581378907.8771935,141,0.9998717308044434
1581380725.5418463,142,0.9997221231460571
1581382546.2084534,143,0.9998289942741394
1581384368.2241058,144,0.9998717308044434
1581386184.7965574,145,0.9997648596763611
1581388000.513532,146,0.9995938539505005
1581389822.291443,147,0.9998503923416138
1581391644.3926213,148,0.9997435212135315
1581393466.1298735,149,0.9999358654022217
1581395287.5573735,150,0.9996366500854492
1581397105.404225,151,0.9998503923416138
1581398924.365292,152,0.9999358654022217
1581400745.675057,153,0.998589277267456
1581402565.2260199,154,0.9998289942741394
1581404385.372047,155,0.9997648596763611
1581406206.9351988,156,0.9996579885482788
1581408028.1655035,157,0.9981403946876526
1581409843.2388265,158,0.9998717308044434
1581411667.2710319,159,0.9994869828224182
1581413489.1342373,160,0.9997862577438354
1581415309.700903,161,0.9981831312179565
1581417127.1633263,162,0.9998289942741394
1581418945.9534836,163,0.9997435212135315
1581420767.281746,164,0.999294638633728
1581422589.9169688,165,0.9998289942741394
1581424412.6343699,166,0.9995511174201965
1581426226.3706055,167,0.9999358654022217
1581428046.1326532,168,0.9999145269393921
1581429868.1307535,169,0.9997435212135315
1581431689.68265,170,0.9994869828224182
1581433511.2525513,171,0.999957263469696
1581435331.095764,172,0.9999145269393921
1581437152.603586,173,0.9999786019325256
1581438971.9534419,174,0.9972854256629944
1581440793.432513,175,0.9995938539505005
1581442634.9750302,176,0.9998717308044434
1581444475.8602712,177,0.9998717308044434
1581446317.6649249,178,0.9995725154876709
1581448155.8180535,179,0.9998289942741394
1581450000.5704749,180,0.9975632429122925
1581451841.705095,181,0.999957263469696
1581453692.9716969,182,0.9998076558113098
1581455534.6358597,183,0.999957263469696
1581457382.1137738,184,0.9998503923416138
1581459222.473383,185,0.9997862577438354
1581461061.1325421,186,0.9998717308044434
1581462906.5363672,187,0.9996366500854492
1581464754.1945226,188,0.9995938539505005
1581466609.4063926,189,0.9998931288719177
1581468468.2964432,190,0.9998931288719177
1581470324.5883698,191,0.9999145269393921
1581472178.6543941,192,0.9999145269393921
1581474032.006388,193,0.9996152520179749
1581475879.1343904,194,0.999957263469696
1581477732.9078858,195,0.999957263469696
1581479598.35226,196,0.9998503923416138
1581481471.000382,197,0.9999358654022217
1581483343.1883922,198,0.9999358654022217
1581485213.0103974,199,0.9999145269393921
1581487084.8914516,200,0.9997862577438354
1581488936.6513882,201,0.9994442462921143
1581490790.903771,202,0.999957263469696
1581492645.603408,203,0.9997221231460571
1581494502.3835118,204,0.9999786019325256
1581496362.6443317,205,1.0
1581498224.2013788,206,0.9999786019325256
1581500085.5264618,207,0.999957263469696
1581501940.1433725,208,0.9999145269393921
1581503797.1923897,209,0.9998931288719177
1581505651.615486,210,0.9995083808898926
1581507506.2725627,211,0.999957263469696
1581509366.5372996,212,0.9999786019325256
1581511227.6113527,213,0.9998717308044434
1581513086.9236703,214,0.9999786019325256
1581514946.1776903,215,0.9997648596763611
1581516807.78839,216,0.9996579885482788
1581518666.2613697,217,0.9999358654022217
1581520524.5362966,218,0.999957263469696
1581522384.628233,219,1.0
1581524257.780824,220,1.0
1581526110.5413816,221,1.0
1581527968.6565852,222,0.9999786019325256
1581529822.429487,223,1.0
1581531671.453371,224,0.9998503923416138
1581533516.039395,225,1.0
1581535365.0255027,226,0.9998076558113098
1581537211.4208004,227,0.9997221231460571
1581539058.9134147,228,0.999957263469696
1581540904.5863771,229,0.9999786019325256
1581542761.1160796,230,0.9998717308044434
1581544619.0503695,231,0.9998503923416138
1581546473.131825,232,1.0
1581548318.5014298,233,1.0
1581550172.7045069,234,1.0
1581552023.003382,235,0.9999358654022217
